Time(s),Position1,Current1,Position2,Current2
0,2651,0,456,0
0.106,2651,0,456,0
0.202,2651,0,456,0
0.298,2651,0,456,0
0.394,2651,0,455,0
0.49,2651,0,456,0
0.586,2651,0,456,0
0.682,2651,0,456,0
0.778,2651,0,456,0
0.874,2651,0,456,0
0.97,2651,0,456,0
